Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
4,Delivery,1547771794.362827,25102,5,0
2,Payment,1547771794.371229,175862,4,0
2,Payment,1547771794.379731,66752,3,0
1,NewOrder,1547771794.387941,25031,5,0
2,Payment,1547771794.396337,292617,7,0
1,NewOrder,1547771794.404774,16617,0,0
2,Payment,1547771794.412979,50124,5,0
2,Payment,1547771794.421402,66795,0,0
5,StockLevel,1547771794.421449,3466,6,0
2,Payment,1547771794.424922,88294,6,0
1,NewOrder,1547771794.429723,25014,1,0
1,NewOrder,1547771794.438107,25089,9,0
2,Payment,1547771794.446488,75139,3,0
5,StockLevel,1547771794.454744,3220,1,0
2,Payment,1547771794.457970,46904,1,0
2,Payment,1547771794.463112,109016,5,0
1,NewOrder,1547771794.463202,16494,9,0
1,NewOrder,1547771794.471535,24942,8,0
2,Payment,1547771794.479702,50533,9,0
5,StockLevel,1547771794.488205,3912,0,0
2,Payment,1547771794.492124,138508,0,0
2,Payment,1547771794.496485,58990,8,0
2,Payment,1547771794.504882,201127,1,0
4,Delivery,1547771794.513222,25392,6,0
1,NewOrder,1547771794.521633,25361,3,0
2,Payment,1547771794.530241,75445,9,0
1,NewOrder,1547771794.538620,25063,6,0
2,Payment,1547771794.547002,250862,3,0
2,Payment,1547771794.547096,41809,4,0
2,Payment,1547771794.555483,91824,8,0
2,Payment,1547771794.563690,50185,6,0
1,NewOrder,1547771794.572134,25055,5,0
1,NewOrder,1547771794.580584,25005,2,0
2,Payment,1547771794.588913,66853,4,0
5,StockLevel,1547771794.597196,2920,5,0
1,NewOrder,1547771794.600122,22255,5,0
2,Payment,1547771794.605597,133586,2,0
1,NewOrder,1547771794.605695,25052,9,0
1,NewOrder,1547771794.613882,25021,6,0
2,Payment,1547771794.622382,209132,5,0
2,Payment,1547771794.630642,33420,0,0
2,Payment,1547771794.630754,91660,9,0
2,Payment,1547771794.638910,33671,6,0
2,Payment,1547771794.647313,167261,8,0
1,NewOrder,1547771794.655772,24945,4,0
2,Payment,1547771794.664070,242624,0,0
2,Payment,1547771794.672587,108572,6,0
1,NewOrder,1547771794.680724,16649,4,0
1,NewOrder,1547771794.688961,25081,7,0
2,Payment,1547771794.697379,58540,4,0
1,NewOrder,1547771794.706014,24795,1,0
2,Payment,1547771794.714048,159061,7,0
1,NewOrder,1547771794.722421,25190,9,0
2,Payment,1547771794.730815,41816,1,0
1,NewOrder,1547771794.739190,25123,2,0
1,NewOrder,1547771794.747617,25099,9,0
2,Payment,1547771794.755925,92172,4,0
2,Payment,1547771794.764319,193119,2,0
3,OrderStatus,1547771794.772637,1288,1,0
1,NewOrder,1547771794.772722,16661,9,0
2,Payment,1547771794.773932,283597,1,0
1,NewOrder,1547771794.781169,24869,6,0
1,NewOrder,1547771794.789393,25096,9,0
3,OrderStatus,1547771794.797870,1265,3,0
1,NewOrder,1547771794.799141,23675,3,0
1,NewOrder,1547771794.806043,25241,6,0
2,Payment,1547771794.814494,50654,9,0
1,NewOrder,1547771794.814580,16638,8,0
1,NewOrder,1547771794.822823,16832,3,0
1,NewOrder,1547771794.831223,25267,8,0
2,Payment,1547771794.831292,58574,6,0
2,Payment,1547771794.831520,192503,5,0
2,Payment,1547771794.839660,100814,3,0
1,NewOrder,1547771794.848103,16604,4,0
1,NewOrder,1547771794.856498,25012,8,0
2,Payment,1547771794.864714,419151,4,0
2,Payment,1547771794.865155,259918,9,0
2,Payment,1547771794.873117,50302,7,0
1,NewOrder,1547771794.881515,16711,8,0
5,StockLevel,1547771794.889871,2747,6,0
3,OrderStatus,1547771794.892624,1315,6,0
1,NewOrder,1547771794.893945,21226,6,0
1,NewOrder,1547771794.898233,16824,8,0
1,NewOrder,1547771794.906714,25144,0,0
4,Delivery,1547771794.915063,25271,8,0
1,NewOrder,1547771794.915177,25273,6,0
5,StockLevel,1547771794.923425,2824,7,0
2,Payment,1547771794.926254,106231,7,0
2,Payment,1547771794.931866,142513,0,0
2,Payment,1547771794.940340,108749,8,0
1,NewOrder,1547771794.940458,25438,6,0
2,Payment,1547771794.940487,268172,3,0
2,Payment,1547771794.957446,175804,2,0
2,Payment,1547771794.965903,133484,6,0
1,NewOrder,1547771795.024032,16708,5,0
2,Payment,1547771795.032490,75410,7,0
1,NewOrder,1547771795.040748,25108,5,0
4,Delivery,1547771795.049098,42077,8,0
4,Delivery,1547771795.057535,34194,1,0
1,NewOrder,1547771795.065862,33594,5,0
2,Payment,1547771795.074386,75719,0,0
1,NewOrder,1547771795.091181,25205,8,0
2,Payment,1547771795.091735,75034,1,0
1,NewOrder,1547771795.099394,16922,6,0
4,Delivery,1547771795.099463,25254,5,0
4,Delivery,1547771795.107907,17242,7,0
1,NewOrder,1547771795.116324,25564,6,0
5,StockLevel,1547771795.116392,3253,8,0
1,NewOrder,1547771795.119652,22194,8,0
1,NewOrder,1547771795.124727,17180,5,0
1,NewOrder,1547771795.125079,24865,9,0
1,NewOrder,1547771795.125154,16735,7,0
2,Payment,1547771795.133256,58746,2,0
1,NewOrder,1547771795.141851,16514,8,0
2,Payment,1547771795.141892,41829,6,0
5,StockLevel,1547771795.141894,1854,7,0
2,Payment,1547771795.141912,83468,5,0
2,Payment,1547771795.143753,232310,7,0
2,Payment,1547771795.149950,175775,9,0
1,NewOrder,1547771795.150112,25105,0,0
1,NewOrder,1547771795.158372,25252,8,0
3,OrderStatus,1547771795.166776,1404,1,0
4,Delivery,1547771795.168188,15337,1,0
2,Payment,1547771795.175224,66842,0,0
1,NewOrder,1547771795.183537,16815,1,0
2,Payment,1547771795.183635,133942,8,0
2,Payment,1547771795.183728,74995,6,0
2,Payment,1547771795.192009,167338,2,0
1,NewOrder,1547771795.200358,16674,1,0
1,NewOrder,1547771795.208665,25108,3,0
2,Payment,1547771795.217037,83562,1,0
1,NewOrder,1547771795.225385,25015,5,0
2,Payment,1547771795.233779,209428,3,0
1,NewOrder,1547771795.242073,25185,0,0
1,NewOrder,1547771795.250407,16779,5,0
1,NewOrder,1547771795.258730,33628,6,0
2,Payment,1547771795.267191,234239,5,0
2,Payment,1547771795.267264,75278,0,0
1,NewOrder,1547771795.283872,25228,4,0
4,Delivery,1547771795.292364,25140,6,0
4,Delivery,1547771795.300604,17342,1,0
3,OrderStatus,1547771795.309107,1383,4,0
5,StockLevel,1547771795.310497,2790,4,0
1,NewOrder,1547771795.313293,20823,4,0
1,NewOrder,1547771795.317511,16584,6,0
3,OrderStatus,1547771795.317583,1442,8,0
1,NewOrder,1547771795.317954,16158,1,0
1,NewOrder,1547771795.319031,23504,8,0
1,NewOrder,1547771795.325731,25232,9,0
1,NewOrder,1547771795.334100,16821,6,0
2,Payment,1547771795.334117,58747,1,0
1,NewOrder,1547771795.334122,16878,4,0
1,NewOrder,1547771795.342541,25156,8,0
1,NewOrder,1547771795.342547,25149,0,0
1,NewOrder,1547771795.350927,16777,6,0
2,Payment,1547771795.350976,100224,9,0
1,NewOrder,1547771795.351006,16705,4,0
2,Payment,1547771795.359353,50340,2,0
2,Payment,1547771795.367702,301013,0,0
2,Payment,1547771795.367703,58752,8,0
2,Payment,1547771795.367710,125317,6,0
1,NewOrder,1547771795.367719,16817,4,0
2,Payment,1547771795.376069,100176,7,0
1,NewOrder,1547771795.384543,16722,4,0
1,NewOrder,1547771795.392869,16732,1,0
1,NewOrder,1547771795.401272,16734,4,0
2,Payment,1547771795.409608,58194,1,0
4,Delivery,1547771795.409700,16763,2,0
2,Payment,1547771795.418012,367772,4,0
5,StockLevel,1547771795.426462,2392,8,0
2,Payment,1547771795.426471,91601,2,0
2,Payment,1547771795.428860,415236,8,0
1,NewOrder,1547771795.443220,16262,3,0
2,Payment,1547771795.451207,192629,9,0
1,NewOrder,1547771795.459488,25153,3,0
1,NewOrder,1547771795.467809,25249,1,0
3,OrderStatus,1547771795.476254,1175,7,0
2,Payment,1547771795.477433,207731,7,0
2,Payment,1547771795.484647,225665,3,0
2,Payment,1547771795.493035,33427,6,0
1,NewOrder,1547771795.493064,16735,1,0
2,Payment,1547771795.501436,158835,5,0
2,Payment,1547771795.509805,116934,1,0
2,Payment,1547771795.518079,16672,2,0
1,NewOrder,1547771795.526469,16947,6,0
3,OrderStatus,1547771795.534759,870,2,0
1,NewOrder,1547771795.535635,99395,2,0
2,Payment,1547771795.543423,275512,6,0
1,NewOrder,1547771795.626747,25090,1,0
2,Payment,1547771795.635037,100283,2,0
2,Payment,1547771795.643843,241800,9,0
2,Payment,1547771795.651844,50090,1,0
1,NewOrder,1547771795.660279,16598,5,0
2,Payment,1547771795.668721,100106,0,0
1,NewOrder,1547771795.676884,16726,5,0
2,Payment,1547771795.685171,41780,7,0
1,NewOrder,1547771795.693616,25045,5,0
2,Payment,1547771795.701942,91881,1,0
2,Payment,1547771795.710319,41642,3,0
2,Payment,1547771795.718668,183678,5,0
1,NewOrder,1547771795.726959,16631,7,0
1,NewOrder,1547771795.735325,24989,2,0
1,NewOrder,1547771795.743596,25242,7,0
5,StockLevel,1547771795.751967,3308,3,0
1,NewOrder,1547771795.755281,21713,3,0
1,NewOrder,1547771795.760320,25225,2,0
2,Payment,1547771795.768833,350344,0,0
2,Payment,1547771795.768845,33452,7,0
2,Payment,1547771795.777000,75341,3,0
3,OrderStatus,1547771795.785554,1383,2,0
2,Payment,1547771795.785790,125014,4,0
1,NewOrder,1547771795.786945,23568,2,0
2,Payment,1547771795.793830,33457,1,0
2,Payment,1547771795.802304,342001,7,0
2,Payment,1547771795.810521,58464,2,0
1,NewOrder,1547771795.818946,16761,6,0
2,Payment,1547771795.827293,141888,1,0
1,NewOrder,1547771795.835714,24845,6,0
2,Payment,1547771795.844117,74989,8,0
1,NewOrder,1547771795.852353,24930,3,0
2,Payment,1547771795.860566,33359,6,0
2,Payment,1547771795.868992,66863,2,0
2,Payment,1547771795.877293,217092,3,0
2,Payment,1547771795.885649,241651,9,0
2,Payment,1547771795.893932,125316,6,0
2,Payment,1547771795.902354,150516,5,0
1,NewOrder,1547771795.910813,16646,4,0
1,NewOrder,1547771795.919114,33454,8,0
1,NewOrder,1547771795.927466,41683,4,0
2,Payment,1547771795.935862,133478,2,0
3,OrderStatus,1547771795.952576,1667,8,0
1,NewOrder,1547771795.954249,23322,8,0
1,NewOrder,1547771795.969157,66814,4,0
2,Payment,1547771795.969189,450896,1,0
2,Payment,1547771795.977578,308880,8,0
1,NewOrder,1547771796.019257,33465,6,0
2,Payment,1547771796.035981,158326,4,0
2,Payment,1547771796.052730,49634,6,0
2,Payment,1547771796.052877,158307,5,0
2,Payment,1547771796.069347,91547,2,0
2,Payment,1547771796.094391,16265,3,0
2,Payment,1547771796.102372,75266,6,0
1,NewOrder,1547771796.110663,25042,3,0
1,NewOrder,1547771796.119183,24981,0,0
2,Payment,1547771796.127308,309581,9,0
1,NewOrder,1547771796.135712,16778,3,0
4,Delivery,1547771796.144172,16729,0,0
1,NewOrder,1547771796.144310,16486,7,0
1,NewOrder,1547771796.152497,16648,3,0
1,NewOrder,1547771796.160801,25197,7,0
5,StockLevel,1547771796.160900,3845,2,0
2,Payment,1547771796.160908,83653,0,0
1,NewOrder,1547771796.164752,21310,2,0
1,NewOrder,1547771796.169151,16847,3,0
2,Payment,1547771796.177644,200834,6,0
1,NewOrder,1547771796.186007,25142,7,0
2,Payment,1547771796.186008,41984,3,0
1,NewOrder,1547771796.186070,16625,2,0
2,Payment,1547771796.194314,426546,4,0
1,NewOrder,1547771796.202701,16727,2,0
1,NewOrder,1547771796.211155,16618,7,0
1,NewOrder,1547771796.211190,24955,5,0
2,Payment,1547771796.219435,33616,2,0
2,Payment,1547771796.227780,41979,7,0
1,NewOrder,1547771796.228000,16549,3,0
1,NewOrder,1547771796.236153,25297,5,0
1,NewOrder,1547771796.244556,25093,3,0
2,Payment,1547771796.244565,58494,0,0
5,StockLevel,1547771796.253058,2083,2,0
2,Payment,1547771796.255147,198369,2,0
1,NewOrder,1547771796.261463,16600,5,0
5,StockLevel,1547771796.269656,2350,3,0
2,Payment,1547771796.269764,75173,7,0
1,NewOrder,1547771796.272012,22819,3,0
2,Payment,1547771796.278069,33538,5,0
2,Payment,1547771796.286470,41735,8,0
1,NewOrder,1547771796.294838,25055,3,0
1,NewOrder,1547771796.303067,16897,0,0
2,Payment,1547771796.311614,50305,5,0
1,NewOrder,1547771796.319898,16661,3,0
2,Payment,1547771796.319969,66861,0,0
1,NewOrder,1547771796.328212,16829,8,0
1,NewOrder,1547771796.336566,16651,3,0
2,Payment,1547771796.344942,66764,7,0
2,Payment,1547771796.345051,676808,8,0
1,NewOrder,1547771796.353223,16815,3,0
2,Payment,1547771796.361927,33130,5,0
5,StockLevel,1547771796.370045,1702,3,0
2,Payment,1547771796.371753,182156,3,0
2,Payment,1547771796.378485,100036,6,0
1,NewOrder,1547771796.386839,16622,0,0
2,Payment,1547771796.395063,66740,5,0
1,NewOrder,1547771796.403467,24996,0,0
2,Payment,1547771796.411714,560413,7,0
1,NewOrder,1547771796.420091,16668,1,0
1,NewOrder,1547771796.428472,16708,0,0
2,Payment,1547771796.436766,75293,1,0
1,NewOrder,1547771796.436895,16606,9,0
2,Payment,1547771796.445187,75247,0,0
2,Payment,1547771796.453509,41885,9,0
1,NewOrder,1547771796.453523,16723,2,0
2,Payment,1547771796.461814,75347,5,0
1,NewOrder,1547771796.470253,16605,2,0
2,Payment,1547771796.478527,343585,6,0
1,NewOrder,1547771796.486864,16780,2,0
1,NewOrder,1547771796.495401,16429,9,0
1,NewOrder,1547771796.503650,25017,2,0
1,NewOrder,1547771796.511837,25229,9,0
2,Payment,1547771796.512065,217987,1,0
4,Delivery,1547771796.520440,16601,0,0
1,NewOrder,1547771796.528672,42159,2,0
1,NewOrder,1547771796.537049,33834,0,0
1,NewOrder,1547771796.537073,33842,9,0
2,Payment,1547771796.537168,100657,5,0
1,NewOrder,1547771796.553914,66953,3,0
2,Payment,1547771796.570839,133982,2,0
1,NewOrder,1547771796.570890,58423,0,0
2,Payment,1547771796.570922,92094,9,0
2,Payment,1547771796.620868,450872,4,0
1,NewOrder,1547771796.620876,25187,3,0
2,Payment,1547771796.629320,58759,0,0
1,NewOrder,1547771796.637831,41986,5,0
1,NewOrder,1547771796.646070,33617,3,0
1,NewOrder,1547771796.663024,25052,9,0
1,NewOrder,1547771796.679693,16672,3,0
1,NewOrder,1547771796.679823,25075,5,0
2,Payment,1547771796.688082,75408,9,0
1,NewOrder,1547771796.688084,16796,0,0
3,OrderStatus,1547771796.696369,1300,3,0
4,Delivery,1547771796.697674,15723,3,0
2,Payment,1547771796.704828,333571,2,0
2,Payment,1547771796.704886,250642,0,0
1,NewOrder,1547771796.704909,41721,5,0
2,Payment,1547771796.713404,684598,3,0
1,NewOrder,1547771796.730060,33326,1,0
1,NewOrder,1547771796.746638,33583,5,0
2,Payment,1547771796.763394,358686,1,0
1,NewOrder,1547771796.763497,58462,9,0
1,NewOrder,1547771796.780228,150023,5,0
1,NewOrder,1547771796.821966,133482,9,0
2,Payment,1547771796.822119,207972,6,0
2,Payment,1547771796.930258,300444,5,0
1,NewOrder,1547771796.955455,58377,9,0
2,Payment,1547771796.955534,133016,0,0
2,Payment,1547771796.972132,82989,7,0
2,Payment,1547771797.013850,634775,9,0
2,Payment,1547771797.021866,83245,8,0
1,NewOrder,1547771797.030098,16589,6,0
3,OrderStatus,1547771797.038405,1367,2,0
2,Payment,1547771797.039777,341291,2,0
1,NewOrder,1547771797.046694,16635,6,0
2,Payment,1547771797.055127,83435,7,0
1,NewOrder,1547771797.063335,16796,6,0
1,NewOrder,1547771797.071747,25014,4,0
1,NewOrder,1547771797.080138,25126,6,0
2,Payment,1547771797.088557,158575,0,0
1,NewOrder,1547771797.096768,16698,4,0
5,StockLevel,1547771797.105117,3583,8,0
1,NewOrder,1547771797.105270,25018,6,0
1,NewOrder,1547771797.108707,21509,8,0
2,Payment,1547771797.113474,183737,4,0
2,Payment,1547771797.122088,141677,1,0
2,Payment,1547771797.130223,141957,8,0
1,NewOrder,1547771797.130295,16707,6,0
1,NewOrder,1547771797.138567,100318,7,0
1,NewOrder,1547771797.147008,91822,6,0
1,NewOrder,1547771797.230709,24763,5,0
1,NewOrder,1547771797.238839,24992,6,0
2,Payment,1547771797.238893,100224,7,0
2,Payment,1547771797.247138,41691,0,0
1,NewOrder,1547771797.255479,25095,5,0
2,Payment,1547771797.263770,41853,1,0
2,Payment,1547771797.263836,225960,6,0
2,Payment,1547771797.272223,50102,8,0
2,Payment,1547771797.280597,66730,5,0
1,NewOrder,1547771797.288858,25025,0,0
2,Payment,1547771797.297243,75348,4,0
1,NewOrder,1547771797.305645,16635,1,0
1,NewOrder,1547771797.313890,16720,0,0
2,Payment,1547771797.322288,192472,1,0
1,NewOrder,1547771797.322332,16753,8,0
2,Payment,1547771797.330620,33793,0,0
4,Delivery,1547771797.339094,25153,8,0
1,NewOrder,1547771797.339131,16652,7,0
1,NewOrder,1547771797.347334,6676,5,0
2,Payment,1547771797.354016,118982,5,0
2,Payment,1547771797.355789,58792,7,0
2,Payment,1547771797.364261,91940,8,0
1,NewOrder,1547771797.364418,25048,0,0
1,NewOrder,1547771797.372598,25239,4,0
5,StockLevel,1547771797.381095,3768,2,0
2,Payment,1547771797.384870,46369,2,0
1,NewOrder,1547771797.389474,16617,0,0
1,NewOrder,1547771797.397846,25029,4,0
2,Payment,1547771797.398035,41543,3,0
5,StockLevel,1547771797.406095,2653,0,0
2,Payment,1547771797.408754,39065,0,0
2,Payment,1547771797.414587,125295,7,0
2,Payment,1547771797.422881,125447,4,0
2,Payment,1547771797.431246,75194,2,0
1,NewOrder,1547771797.439584,24907,3,0
1,NewOrder,1547771797.447827,25266,0,0
1,NewOrder,1547771797.456208,25113,8,0
2,Payment,1547771797.464496,158873,3,0
1,NewOrder,1547771797.473005,25087,5,0
1,NewOrder,1547771797.473100,25014,0,0
2,Payment,1547771797.481331,100550,8,0
2,Payment,1547771797.489835,41620,6,0
1,NewOrder,1547771797.498098,25080,5,0
2,Payment,1547771797.498121,66796,0,0
2,Payment,1547771797.506446,158940,2,0
1,NewOrder,1547771797.514768,16637,1,0
2,Payment,1547771797.523184,66823,5,0
2,Payment,1547771797.531412,201058,1,0
2,Payment,1547771797.531463,242855,6,0
1,NewOrder,1547771797.539889,16569,7,0
1,NewOrder,1547771797.548336,16423,4,0
1,NewOrder,1547771797.556464,16740,7,0
2,Payment,1547771797.564767,117293,4,0
5,StockLevel,1547771797.564924,2969,0,0
2,Payment,1547771797.567900,38756,0,0
1,NewOrder,1547771797.573211,25113,7,0
2,Payment,1547771797.581889,133896,8,0
1,NewOrder,1547771797.590017,24977,5,0
1,NewOrder,1547771797.598330,25008,7,0
2,Payment,1547771797.606662,142446,0,0
1,NewOrder,1547771797.615000,16826,5,0
2,Payment,1547771797.623345,134119,7,0
1,NewOrder,1547771797.623377,25205,3,0
3,OrderStatus,1547771797.631834,1253,5,0
1,NewOrder,1547771797.633093,23706,5,0
4,Delivery,1547771797.648586,25049,3,0
1,NewOrder,1547771797.648646,24981,9,0
2,Payment,1547771797.656804,42104,5,0
1,NewOrder,1547771797.665394,33468,2,0
1,NewOrder,1547771797.673634,16814,9,0
4,Delivery,1547771797.673650,25231,3,0
1,NewOrder,1547771797.682067,25092,4,0
1,NewOrder,1547771797.690457,25330,9,0
2,Payment,1547771797.698869,142316,2,0
1,NewOrder,1547771797.698887,25042,3,0
1,NewOrder,1547771797.698914,16799,5,0
1,NewOrder,1547771797.707165,16857,4,0
2,Payment,1547771797.715720,66889,5,0
2,Payment,1547771797.715793,100240,8,0
2,Payment,1547771797.715793,108675,9,0
1,NewOrder,1547771797.723936,16784,3,0
1,NewOrder,1547771797.724029,25105,4,0
1,NewOrder,1547771797.732477,16542,1,0
5,StockLevel,1547771797.740726,2967,3,0
1,NewOrder,1547771797.743699,22177,3,0
3,OrderStatus,1547771797.749024,1209,1,0
2,Payment,1547771797.749114,108775,0,0
1,NewOrder,1547771797.749142,25073,4,0
1,NewOrder,1547771797.750239,15634,1,0
1,NewOrder,1547771797.757469,16626,7,0
2,Payment,1547771797.765882,309681,3,0
2,Payment,1547771797.765883,25023,1,0
1,NewOrder,1547771797.774102,25181,7,0
5,StockLevel,1547771797.774222,3349,4,0
2,Payment,1547771797.774327,100455,6,0
2,Payment,1547771797.777578,30188,4,0
2,Payment,1547771797.782616,150908,5,0
1,NewOrder,1547771797.790915,16673,1,0
2,Payment,1547771797.799290,484840,7,0
1,NewOrder,1547771797.807594,25279,1,0
4,Delivery,1547771797.807773,25145,4,0
2,Payment,1547771797.816045,100566,8,0
1,NewOrder,1547771797.824476,25100,9,0
2,Payment,1547771797.832879,75552,1,0
1,NewOrder,1547771797.832925,24977,4,0
5,StockLevel,1547771797.841193,2454,2,0
1,NewOrder,1547771797.843652,22654,2,0
2,Payment,1547771797.849583,41933,9,0
1,NewOrder,1547771797.857897,25249,0,0
1,NewOrder,1547771797.857909,16786,4,0
1,NewOrder,1547771797.866312,25185,2,0
1,NewOrder,1547771797.874701,16752,4,0
1,NewOrder,1547771797.874790,16680,6,0
1,NewOrder,1547771797.883152,16679,0,0
2,Payment,1547771797.891460,100868,4,0
1,NewOrder,1547771797.891477,16795,6,0
1,NewOrder,1547771797.891504,16730,2,0
3,OrderStatus,1547771797.891524,819,9,0
2,Payment,1547771797.892348,525685,9,0
2,Payment,1547771797.899835,200589,0,0
1,NewOrder,1547771797.908238,16790,2,0
1,NewOrder,1547771797.908277,25088,6,0
2,Payment,1547771797.908436,42140,1,0
1,NewOrder,1547771797.916619,25285,8,0
1,NewOrder,1547771797.925033,25444,2,0
2,Payment,1547771797.933371,200916,6,0
2,Payment,1547771797.933529,191992,5,0
2,Payment,1547771797.941912,150463,8,0
2,Payment,1547771797.950486,300187,2,0
4,Delivery,1547771797.950584,116805,1,0
1,NewOrder,1547771797.992335,83009,4,0
1,NewOrder,1547771798.067396,16237,1,0
1,NewOrder,1547771798.075350,16755,4,0
2,Payment,1547771798.075569,125430,3,0
2,Payment,1547771798.083638,25239,1,0
2,Payment,1547771798.092111,166906,4,0
4,Delivery,1547771798.092388,24806,8,0
2,Payment,1547771798.100431,593181,0,0
2,Payment,1547771798.108883,233938,1,0
1,NewOrder,1547771798.117201,25248,8,0
2,Payment,1547771798.125528,150345,5,0
1,NewOrder,1547771798.134294,66632,6,0
1,NewOrder,1547771798.142455,9511,8,0
1,NewOrder,1547771798.151972,90682,8,0
2,Payment,1547771798.200933,183631,6,0
2,Payment,1547771798.201006,99717,3,0
1,NewOrder,1547771798.242660,24657,8,0
2,Payment,1547771798.250680,58466,2,0
1,NewOrder,1547771798.259023,16706,4,0
2,Payment,1547771798.267324,318000,8,0
1,NewOrder,1547771798.275737,16670,4,0
1,NewOrder,1547771798.275879,16642,5,0
1,NewOrder,1547771798.284136,16649,7,0
2,Payment,1547771798.292414,33482,4,0
2,Payment,1547771798.292526,83627,5,0
4,Delivery,1547771798.300730,16846,3,0
1,NewOrder,1547771798.300791,16785,7,0
2,Payment,1547771798.309153,50306,2,0
1,NewOrder,1547771798.317583,16507,3,0
2,Payment,1547771798.317584,367470,7,0
4,Delivery,1547771798.325901,25194,4,0
1,NewOrder,1547771798.334095,16971,3,0
1,NewOrder,1547771798.342832,24970,1,0
1,NewOrder,1547771798.351072,16923,3,0
2,Payment,1547771798.351101,50075,4,0
2,Payment,1547771798.359465,75308,2,0
2,Payment,1547771798.367808,25101,1,0
2,Payment,1547771798.368002,267135,3,0
2,Payment,1547771798.376161,275599,5,0
1,NewOrder,1547771798.384573,24979,6,0
1,NewOrder,1547771798.392916,24994,1,0
1,NewOrder,1547771798.401181,25106,4,0
2,Payment,1547771798.409559,41948,6,0
1,NewOrder,1547771798.417918,25176,1,0
1,NewOrder,1547771798.418045,16683,9,0
5,StockLevel,1547771798.426300,2486,4,0
2,Payment,1547771798.428791,81412,4,0
2,Payment,1547771798.434737,125663,9,0
1,NewOrder,1547771798.434781,41969,2,0
1,NewOrder,1547771798.443101,33685,1,0
1,NewOrder,1547771798.451511,58712,6,0
2,Payment,1547771798.476757,141785,2,0
1,NewOrder,1547771798.476792,58364,1,0
2,Payment,1547771798.510224,333939,4,0
1,NewOrder,1547771798.510230,50118,6,0
2,Payment,1547771798.535162,275262,1,0
1,NewOrder,1547771798.560355,49905,6,0
2,Payment,1547771798.560407,107988,9,0
2,Payment,1547771798.585331,175022,8,0
1,NewOrder,1547771798.610271,16321,6,0
2,Payment,1547771798.618549,41462,2,0
1,NewOrder,1547771798.626599,25125,6,0
2,Payment,1547771798.635144,191853,3,0
2,Payment,1547771798.651732,217290,6,0
1,NewOrder,1547771798.651767,24924,5,0
2,Payment,1547771798.660017,50030,2,0
2,Payment,1547771798.668403,58448,9,0
2,Payment,1547771798.676698,175937,5,0
2,Payment,1547771798.685066,16708,7,0
1,NewOrder,1547771798.693628,24810,0,0
3,OrderStatus,1547771798.701783,1324,7,0
2,Payment,1547771798.703114,40438,7,0
1,NewOrder,1547771798.710053,25158,2,0
1,NewOrder,1547771798.718445,16734,0,0
1,NewOrder,1547771798.726858,25129,9,0
2,Payment,1547771798.735191,41764,0,0
1,NewOrder,1547771798.735218,16672,2,0
2,Payment,1547771798.743558,50322,7,0
2,Payment,1547771798.751898,125463,2,0
1,NewOrder,1547771798.751994,16495,9,0
1,NewOrder,1547771798.760361,24977,8,0
2,Payment,1547771798.768495,142598,9,0
2,Payment,1547771798.776963,117078,0,0
1,NewOrder,1547771798.785344,16627,8,0
1,NewOrder,1547771798.793886,16409,7,0
1,NewOrder,1547771798.801976,16775,8,0
2,Payment,1547771798.810301,476337,7,0
1,NewOrder,1547771798.810431,24956,1,0
1,NewOrder,1547771798.818767,25118,8,0
1,NewOrder,1547771798.827004,16856,3,0
2,Payment,1547771798.835393,50694,1,0
1,NewOrder,1547771798.843866,25115,3,0
1,NewOrder,1547771798.843892,16763,8,0
2,Payment,1547771798.844170,350225,4,0
2,Payment,1547771798.852642,175295,5,0
2,Payment,1547771798.860662,292135,8,0
2,Payment,1547771798.868987,58869,3,0
2,Payment,1547771798.869027,125732,6,0
5,StockLevel,1547771798.877369,3601,2,0
5,StockLevel,1547771798.880976,1980,2,0
1,NewOrder,1547771798.882963,19437,2,0
1,NewOrder,1547771798.886095,25046,1,0
2,Payment,1547771798.894047,75545,0,0
2,Payment,1547771798.902409,108890,2,0
2,Payment,1547771798.911102,200459,9,0
1,NewOrder,1547771798.911147,49735,1,0
1,NewOrder,1547771798.927863,41678,3,0
2,Payment,1547771798.960889,342373,1,0
1,NewOrder,1547771798.969547,33071,3,0
2,Payment,1547771798.969599,125192,0,0
2,Payment,1547771798.994765,333563,6,0
2,Payment,1547771799.002625,175577,3,0
1,NewOrder,1547771799.011306,58140,2,0
3,OrderStatus,1547771799.027944,1130,5,0
1,NewOrder,1547771799.029081,65650,5,0
5,StockLevel,1547771799.069454,2608,2,0
2,Payment,1547771799.072068,164605,2,0
2,Payment,1547771799.094737,158371,5,0
2,Payment,1547771799.094798,116595,0,0
2,Payment,1547771799.111568,158213,9,0
1,NewOrder,1547771799.152803,33237,8,0
5,StockLevel,1547771799.178223,2750,3,0
1,NewOrder,1547771799.180979,21706,3,0
2,Payment,1547771799.186048,41829,8,0
1,NewOrder,1547771799.194403,25054,4,0
1,NewOrder,1547771799.202691,25260,3,0
2,Payment,1547771799.211399,253155,0,0
4,Delivery,1547771799.219463,25169,4,0
1,NewOrder,1547771799.227904,25260,8,0
2,Payment,1547771799.227958,117138,3,0
1,NewOrder,1547771799.236680,24652,2,0
1,NewOrder,1547771799.244640,25057,4,0
2,Payment,1547771799.253114,108913,5,0
1,NewOrder,1547771799.253169,25019,8,0
